date,spot,H,eta,rho,xi,sigma_atm,rmse_pp,mae_pp,n_points,n_evals,time_seconds,success,method,quality_flag,method_name,label
2024-02-10T12:00:00.000000,47207.01822375523,0.01,2.0741396552794935,0.0,0.2064863325384304,0.45440767218262323,7.335713344510674,5.274556835192934,67,84,11.55504322052002,true,differential_evolution,good,hybrid_mixed,low_iv_post_etf
