date,spot,H,eta,rho,xi,sigma_atm,rmse_pp,mae_pp,n_points,n_evals,time_seconds,success,method,quality_flag,method_name,label
2022-07-02T12:00:00.000000,19167.038413151047,0.01,0.9270561582655445,-0.7909087511888724,0.599567114233316,0.7743171922625224,38.10264066809115,32.22603355991129,36,148,14.021015167236328,true,differential_evolution,poor,hybrid_mixed,high_iv_bear_2022
