date,spot,H,eta,rho,xi,sigma_atm,rmse_pp,mae_pp,n_points,n_evals,time_seconds,success,method,quality_flag,method_name,label
2022-12-17T12:00:00.000000,16709.939541876414,0.3170904328487812,2.6920353430726816,-0.99,0.2929776242601857,0.5412740749936077,58.09604913912442,32.52416107554414,32,184,25.925264596939087,true,differential_evolution,poor,hybrid_euler,mid_iv_crypto_winter
