date,spot,H,eta,rho,xi,sigma_atm,rmse_pp,mae_pp,n_points,n_evals,time_seconds,success,method,quality_flag,method_name,label
2022-05-10T12:00:00.000000,31899.221096964935,0.17745676794063775,3.896455838851998,-0.8094819954254047,0.48661115968955926,0.6975752000247423,69.89122193908825,55.92783122170704,44,380,100.17961692810059,true,differential_evolution,poor,hybrid_euler,luna_post
