date,spot,H,eta,rho,xi,sigma_atm,rmse_pp,mae_pp,n_points,n_evals,time_seconds,success,method,quality_flag,method_name,label
2023-09-30T12:00:00.000000,26949.455927752995,0.1622055203044496,2.2989084195339995,-0.5255605783389536,0.09561656496080691,0.3092192829705271,4.196894605811135,3.018500335065304,62,168,24.360100030899048,true,differential_evolution,good,hybrid_euler,low_iv_pre_rally
