Date,BTC,SPX
2021-08-23,51.839729445266215,10.233496239452187
2021-08-24,53.51236934961228,10.158264182115003
2021-08-25,52.05462954439444,10.162658281507591
2021-08-26,52.29664683929328,10.281273257465887
2021-08-27,53.41033150404505,10.190489218553314
2021-08-30,52.695235217806314,8.967770907451188
2021-08-31,50.98186781851366,8.24399988187093
2021-09-01,51.10411333405589,8.012535607276137
2021-09-02,50.050493301572544,8.025999229468786
2021-09-03,49.13712051076058,7.5777520187477965
2021-09-07,58.86536426482009,7.677109368525372
2021-09-08,56.71644798716798,7.5344179501805355
2021-09-09,56.52068749051053,7.675229273405612
2021-09-10,57.354990708365904,8.00259385074578
2021-09-13,53.197849872852565,7.869257141101629
2021-09-14,54.97446656435538,8.025229793820287
2021-09-15,54.930775537552826,8.043219720787857
2021-09-16,54.25894470598519,7.904032044386035
2021-09-17,54.3911240533007,8.265013719270286
2021-09-20,58.41670997638766,9.586959019385393
2021-09-21,59.835262379214136,9.587364671778193
2021-09-22,63.59509541453635,10.027920047856725
2021-09-23,63.51719630512429,10.623656170854241
2021-09-24,64.23178041634037,10.598509450178632
2021-09-27,62.03572944557387,10.616234917401329
2021-09-28,62.411317124742475,12.091017196698198
2021-09-29,61.914348296760565,11.990368923400787
2021-09-30,64.01669395261706,12.093063424514051
2021-10-01,69.1245117576371,12.611234809584177
2021-10-04,69.26883375408718,12.87594599979364
2021-10-05,69.90750167541576,12.988848414380353
2021-10-06,72.83998033978123,13.053623414708545
2021-10-07,64.28995459736402,13.316495935673206
2021-10-08,64.00940685810562,13.228621582080754
2021-10-11,64.28578617602997,13.056123921495669
2021-10-12,64.91471196532736,12.958072264114898
2021-10-13,64.4336172386893,13.034867364544663
2021-10-14,63.45591664981666,14.016579088456124
2021-10-15,66.08922008806314,14.179126689164484
2021-10-18,65.82122954885811,14.213187985468895
2021-10-19,65.65262511157384,14.363489064154003
2021-10-20,57.16866492038215,14.401332129544336
2021-10-21,57.96001639349382,14.352392366876646
2021-10-22,56.653852402115454,14.141006068742575
2021-10-25,54.194138581919916,14.19631125906361
2021-10-26,56.60405406056914,14.074864628147976
2021-10-27,57.12334223604712,13.982257376134308
2021-10-28,56.29066514130939,14.207616002436389
2021-10-29,56.41912287946459,13.84116350047266
2021-11-01,49.780991840345195,12.728484526042575
2021-11-02,50.41844742568008,12.712251099436836
2021-11-03,50.470137961098374,12.56658211719116
2021-11-04,49.896449882130256,12.229141778732235
2021-11-05,45.8604395175637,12.239286255645613
2021-11-08,48.46093471961073,12.163361051458057
2021-11-09,48.5834751527519,10.312479079370846
2021-11-10,48.04869992265264,10.757366806918947
2021-11-11,47.255990160834706,9.867878658655048
2021-11-12,47.154071606392314,9.593530235765988
2021-11-15,43.497598420008124,8.43997522814236
2021-11-16,46.344586036992844,8.146903229223666
2021-11-17,46.294199250247274,8.265837352210728
2021-11-18,47.85966106392153,8.064154010186297
2021-11-19,47.55182935756335,8.062570194044026
2021-11-22,46.48602558723178,7.699787125240595
2021-11-23,47.03602875928852,7.567646346327114
2021-11-24,46.134349771721,7.56140803288316
2021-11-26,48.041378891911975,9.48526496685794
2021-11-29,48.58597564422542,9.84116399160374
2021-11-30,48.66375793743515,11.556282699503697
2021-12-01,48.69085351035334,11.842821567648674
2021-12-02,47.43095500570641,12.59549625846746
2021-12-03,49.47650421733228,12.84687043821747
2021-12-06,55.16521401214754,13.287091697868567
2021-12-07,54.215673431798685,14.447629230429959
2021-12-08,49.735012345479,14.45627619381766
2021-12-09,51.642657142163195,14.547830962753949
2021-12-10,51.34201657325562,14.535875449197205
2021-12-13,56.755690284555016,14.80409666244853
2021-12-14,56.274532543237385,14.953958856654118
2021-12-15,58.52000607176947,15.563930256259509
2021-12-16,57.10671992460898,15.709963909637642
2021-12-17,57.397589508236436,15.952289485274484
2021-12-20,54.36806489010139,16.181021051677057
2021-12-21,56.26418620127779,17.040652676300684
2021-12-22,55.198860303129024,17.269091540311145
2021-12-23,56.417929149936555,17.17438792732699
2021-12-27,52.11321221672828,17.609592150606414
2021-12-28,52.97888764684291,17.509899648582962
2021-12-29,53.01180533292565,17.509899243075317
2021-12-30,53.382318112925034,17.514007308088363
2021-12-31,53.407182633442574,17.515400760189696
2022-01-03,46.83222595656416,17.561949344463645
2022-01-04,46.89544712507801,17.54923937280146
2022-01-05,48.315125091335055,18.472945109857466
2022-01-06,48.2808209657846,18.472351819970548
2022-01-07,49.185105902890434,18.492173732943478
2022-01-10,44.60129438100848,17.234332743819845
2022-01-11,44.91490989385448,17.07457204353512
2022-01-12,41.576951016156286,15.977998071528763
2022-01-13,42.437624037141894,16.178359288077115
2022-01-14,39.89679038263996,15.61956587119273
2022-01-18,38.582944501755996,16.305255340126006
2022-01-19,38.67125038871564,16.222625714528252
2022-01-20,36.51497245333838,15.245662219111797
2022-01-21,47.24737435068221,16.088679997973777
2022-01-24,47.57237126460935,16.133169604702815
2022-01-25,47.59400691482993,16.046902193092787
2022-01-26,47.60190928634259,15.933916824815006
2022-01-27,45.27698878578492,15.895334792568208
2022-01-28,45.59730155690174,16.953067787224104
2022-01-31,44.41026276424286,17.759159189448816
2022-02-01,44.59218496875519,17.65762090880581
2022-02-02,46.006043478255734,17.622982724391537
2022-02-03,46.138286899984735,18.140823168826216
2022-02-04,55.490040602226756,17.922556045442086
2022-02-07,55.56381384189366,17.783536427219353
2022-02-08,55.575539558412565,17.40982619572194
2022-02-09,55.57088006612877,18.04857475009539
2022-02-10,55.526659474379116,18.666152649449423
2022-02-11,55.45691644619733,19.373579212335258
2022-02-14,54.67447639809414,19.374552438552364
2022-02-15,56.27941730323434,19.976878273684193
2022-02-16,56.0994834225493,19.993646502084587
2022-02-17,60.96354563678212,20.167422131953575
2022-02-18,60.920833205421275,20.198962674979164
2022-02-22,52.19965976992494,20.338589824069906
2022-02-23,52.750436252761915,20.801072728214763
2022-02-24,53.2829412979296,21.170024917913643
2022-02-25,53.62876403663226,22.31813185682551
2022-02-28,67.23703330356273,22.053837352478187
2022-03-01,67.47391462895017,22.370789384262917
2022-03-02,67.54636796269384,22.672819684164132
2022-03-03,68.45459070553089,22.538424945398997
2022-03-04,71.27642846275288,22.440952165783372
2022-03-07,63.7919750160141,23.345400339646112
2022-03-08,63.6145260009493,23.347446516696802
2022-03-09,67.3236100767367,24.512110583717803
2022-03-10,69.5552296998398,24.533085274535914
2022-03-11,69.59870767648938,24.757987737601713
2022-03-14,71.06562420320492,23.61252304680398
2022-03-15,71.08750248489122,23.921680133248035
2022-03-16,72.33137750607904,24.78321650390945
2022-03-17,70.96072740653271,24.90226560665056
2022-03-18,71.1959771959914,24.188199914834126
2022-03-21,67.39772602565077,24.14636415145154
2022-03-22,66.61438336520405,24.36872345205857
2022-03-23,65.61147666840158,24.54223136159475
2022-03-24,65.37504245724598,24.565409003440323
2022-03-25,64.72623263949417,24.022613946972022
2022-03-28,65.52676271713884,23.307056374278794
2022-03-29,64.2727965162249,23.480438052543583
2022-03-30,51.6494387092431,23.1911695092549
2022-03-31,52.153229914803745,23.681404449239626
2022-04-01,52.23546659478592,22.7428105670119
2022-04-04,44.69236922172892,22.712650142407067
2022-04-05,44.57288898395294,22.811795025045786
