date,spot,H,eta,rho,xi,sigma_atm,rmse_pp,mae_pp,n_points,n_evals,time_seconds,success,method,quality_flag,method_name,label
2023-03-09T12:00:00.000000,21673.30796838912,0.09055495966904176,2.6288107630173236,-0.6324949749386424,0.21026581467929759,0.45854750536808897,63.24845164405503,35.039258932773485,56,336,3275.0930976867676,true,differential_evolution,poor,cholesky_euler,svb_pre
