date,spot,H,eta,rho,xi,sigma_atm,rmse_pp,mae_pp,n_points,n_evals,time_seconds,success,method,quality_flag,method_name,label
2024-01-09T12:00:00.000000,46663.01468076073,0.09667616566112011,2.401397353044729,-0.08366658538783855,0.4106497979898688,0.6408196298412439,21.363994348879455,17.61501144843593,71,456,178.40671133995056,true,differential_evolution,borderline,cholesky_euler,etf_pre
